sale_id,date,customer_id,product_id,store_id,employee_id,quantity,unit_price,discount_pct,revenue,cost,profit,channel,payment_method
TXN00783,2022-09-14,C0401,P012,S08,E006,14,4394.4,0.05,58445.52,37454.2,20991.32,In-Store,Cash
TXN00784,2024-05-30,C0441,P027,S13,E175,7,5864.31,0.1,36945.15,21698.18,15246.97,In-Store,Credit
TXN00785,2023-02-12,C0357,P032,S05,E111,2,7519.67,0.05,14287.37,9646.46,4640.91,Partner,Card
TXN00786,2021-08-30,C0460,P007,S20,E095,4,918.59,0.05,3490.64,2305.2,1185.44,Phone,Card
TXN00787,2021-04-29,C0122,P012,S08,E024,11,4394.4,0.05,45921.48,29428.3,16493.18,In-Store,Card
TXN00788,2024-01-04,C0291,P031,S02,E004,14,8229.99,0.15,97936.88,63866.04,34070.84,Online,Cash
TXN00789,2021-09-17,C0225,P011,S06,E073,3,4327.68,0.0,12983.04,9928.08,3054.96,In-Store,Mobile Banking
TXN00790,2024-09-03,C0456,P013,S08,E075,12,4453.6,0.1,48098.88,29286.12,18812.76,Online,Credit
TXN00791,2021-09-08,C0337,P029,S03,E020,16,3883.0,0.15,52808.8,31494.4,21314.4,Phone,Card
TXN00792,2023-01-02,C0460,P027,S08,E114,16,5864.31,0.15,79754.62,49595.84,30158.78,Phone,Mobile Banking
TXN00793,2024-08-31,C0126,P002,S17,E069,18,5224.55,0.0,94041.9,50540.4,43501.5,Phone,Cash
TXN00794,2023-04-22,C0362,P027,S20,E125,2,5864.31,0.0,11728.62,6199.48,5529.14,Phone,Cash
TXN00795,2023-12-03,C0119,P018,S10,E190,7,4886.72,0.0,34207.04,19331.48,14875.56,Online,Cash
TXN00796,2021-10-18,C0019,P012,S08,E179,12,4394.4,0.15,44822.88,32103.6,12719.28,Partner,Credit
TXN00797,2023-10-19,C0429,P024,S02,E070,4,594.39,0.0,2377.56,1320.76,1056.8,Phone,Credit
TXN00798,2021-06-23,C0031,P024,S09,E157,10,594.39,0.2,4755.12,3301.9,1453.22,Partner,Credit
TXN00799,2023-02-23,C0197,P032,S15,E012,1,7519.67,0.2,6015.74,4823.23,1192.51,Online,Card
TXN00800,2024-09-13,C0221,P010,S18,E014,13,363.83,0.0,4729.79,3642.34,1087.45,Phone,Cash
TXN00801,2022-12-14,C0480,P022,S01,E156,18,5360.57,0.2,77192.21,67535.1,9657.11,Phone,Mobile Banking
TXN00802,2021-02-26,C0175,P008,S20,E112,19,1766.83,0.0,33569.77,24865.87,8703.9,Partner,Cash
TXN00803,2023-03-06,C0488,P038,S10,E137,4,1840.87,0.1,6627.13,4555.24,2071.89,Partner,Credit
TXN00804,2024-03-09,C0394,P025,S17,E067,19,6424.47,0.15,103755.19,65222.82,38532.37,Online,Credit
TXN00805,2022-05-03,C0068,P018,S01,E072,15,4886.72,0.15,62305.68,41424.6,20881.08,Phone,Cash
TXN00806,2024-01-17,C0152,P032,S11,E147,8,7519.67,0.2,48125.89,38585.84,9540.05,Partner,Cash
TXN00807,2023-01-11,C0138,P037,S09,E168,20,5886.49,0.0,117729.8,79201.0,38528.8,In-Store,Cash
TXN00808,2024-09-15,C0165,P004,S09,E046,10,5997.31,0.1,53975.79,40921.1,13054.69,Partner,Credit
TXN00809,2021-01-19,C0239,P038,S02,E092,1,1840.87,0.05,1748.83,1138.81,610.02,Partner,Card
TXN00810,2024-04-01,C0481,P019,S03,E071,14,1903.37,0.0,26647.18,15233.12,11414.06,Phone,Cash
TXN00811,2022-06-13,C0393,P022,S09,E067,15,5360.57,0.0,80408.55,56279.25,24129.3,Partner,Card
TXN00812,2021-12-24,C0076,P036,S20,E168,8,565.6,0.15,3846.08,2413.84,1432.24,In-Store,Card
TXN00813,2021-03-20,C0095,P002,S17,E113,4,5224.55,0.15,17763.47,11231.2,6532.27,Phone,Cash
TXN00814,2022-04-12,C0032,P003,S09,E066,18,5554.56,0.15,84984.77,51003.9,33980.87,In-Store,Mobile Banking
TXN00815,2021-04-02,C0308,P040,S08,E090,18,4962.39,0.15,75924.57,60003.18,15921.39,In-Store,Cash
TXN00816,2021-08-20,C0262,P007,S03,E061,17,918.59,0.05,14835.23,9797.1,5038.13,Online,Mobile Banking
TXN00817,2024-10-26,C0213,P019,S03,E165,19,1903.37,0.0,36164.03,20673.52,15490.51,Partner,Mobile Banking
TXN00818,2022-10-31,C0311,P007,S12,E086,5,918.59,0.0,4592.95,2881.5,1711.45,Partner,Mobile Banking
TXN00819,2024-06-27,C0016,P012,S06,E095,16,4394.4,0.0,70310.4,42804.8,27505.6,In-Store,Mobile Banking
TXN00820,2021-02-22,C0055,P002,S20,E055,5,5224.55,0.1,23510.48,14039.0,9471.48,Phone,Mobile Banking
TXN00821,2024-04-08,C0017,P001,S05,E098,7,6287.9,0.05,41814.53,34330.24,7484.29,In-Store,Cash
TXN00822,2023-10-29,C0295,P026,S18,E188,8,5621.09,0.1,40471.85,30242.32,10229.53,Partner,Cash
TXN00823,2021-04-16,C0311,P031,S16,E169,17,8229.99,0.2,111927.86,77551.62,34376.24,Partner,Mobile Banking
TXN00824,2024-03-24,C0151,P026,S08,E085,9,5621.09,0.0,50589.81,34022.61,16567.2,Online,Mobile Banking
TXN00825,2022-10-07,C0384,P012,S04,E178,8,4394.4,0.05,33397.44,21402.4,11995.04,Online,Credit
TXN00826,2021-06-13,C0181,P039,S18,E130,14,3487.32,0.0,48822.48,38335.5,10486.98,In-Store,Mobile Banking
TXN00827,2022-04-17,C0230,P036,S14,E059,16,565.6,0.1,8144.64,4827.68,3316.96,Online,Card
TXN00828,2024-04-12,C0341,P027,S05,E156,14,5864.31,0.15,69785.29,43396.36,26388.93,Phone,Mobile Banking
TXN00829,2021-08-30,C0042,P028,S14,E108,11,4524.59,0.0,49770.49,28369.77,21400.72,Online,Credit
TXN00830,2023-07-19,C0008,P012,S06,E031,7,4394.4,0.0,30760.8,18727.1,12033.7,Partner,Mobile Banking
TXN00831,2023-08-21,C0381,P019,S04,E033,18,1903.37,0.15,29121.56,19585.44,9536.12,In-Store,Credit
TXN00832,2021-12-08,C0038,P024,S05,E132,1,594.39,0.15,505.23,330.19,175.04,Partner,Credit
TXN00833,2023-04-04,C0357,P004,S18,E062,12,5997.31,0.0,71967.72,49105.32,22862.4,Phone,Cash
TXN00834,2022-11-21,C0303,P005,S20,E158,11,4264.87,0.2,37530.86,36332.78,1198.08,In-Store,Cash
TXN00835,2022-12-28,C0487,P031,S15,E105,3,8229.99,0.15,20986.47,13685.58,7300.89,Partner,Credit
TXN00836,2023-09-05,C0359,P012,S05,E188,10,4394.4,0.2,35155.2,26753.0,8402.2,Online,Cash
TXN00837,2024-04-30,C0304,P026,S12,E173,5,5621.09,0.0,28105.45,18901.45,9204.0,Partner,Credit
TXN00838,2021-12-28,C0261,P004,S19,E072,11,5997.31,0.05,62671.89,45013.21,17658.68,In-Store,Card
TXN00839,2022-11-30,C0025,P024,S19,E133,10,594.39,0.05,5646.7,3301.9,2344.8,Partner,Mobile Banking
TXN00840,2022-10-15,C0388,P004,S06,E037,11,5997.31,0.05,62671.89,45013.21,17658.68,In-Store,Card
TXN00841,2022-07-24,C0295,P037,S20,E081,14,5886.49,0.1,74169.77,55440.7,18729.07,In-Store,Mobile Banking
TXN00842,2021-08-31,C0148,P036,S09,E125,10,565.6,0.0,5656.0,3017.3,2638.7,Partner,Card
TXN00843,2022-06-16,C0311,P003,S04,E060,6,5554.56,0.0,33327.36,17001.3,16326.06,Phone,Card
TXN00844,2024-02-05,C0430,P026,S17,E194,4,5621.09,0.0,22484.36,15121.16,7363.2,Online,Cash
TXN00845,2024-01-11,C0276,P023,S07,E002,20,3968.65,0.0,79373.0,52750.2,26622.8,Partner,Cash
TXN00846,2022-08-01,C0483,P028,S19,E110,12,4524.59,0.0,54295.08,30948.84,23346.24,Partner,Card
TXN00847,2021-08-13,C0367,P035,S04,E114,15,2077.43,0.0,31161.45,25294.35,5867.1,Partner,Credit
TXN00848,2021-10-08,C0143,P023,S04,E091,9,3968.65,0.0,35717.85,23737.59,11980.26,In-Store,Card
TXN00849,2021-11-17,C0260,P033,S11,E071,3,6236.78,0.0,18710.34,14442.75,4267.59,Partner,Cash
TXN00850,2023-06-07,C0052,P029,S17,E082,11,3883.0,0.0,42713.0,21652.4,21060.6,Online,Cash
TXN00851,2021-10-08,C0301,P037,S13,E057,1,5886.49,0.0,5886.49,3960.05,1926.44,Online,Mobile Banking
TXN00852,2023-09-20,C0417,P021,S06,E188,16,1024.97,0.0,16399.52,9940.16,6459.36,Partner,Mobile Banking
TXN00853,2024-07-24,C0449,P039,S03,E133,5,3487.32,0.0,17436.6,13691.25,3745.35,Online,Cash
TXN00854,2023-10-02,C0286,P031,S20,E054,14,8229.99,0.0,115219.86,63866.04,51353.82,Online,Cash
TXN00855,2022-06-23,C0315,P022,S13,E162,14,5360.57,0.15,63790.78,52527.3,11263.48,Online,Mobile Banking
TXN00856,2024-09-07,C0489,P029,S06,E077,16,3883.0,0.1,55915.2,31494.4,24420.8,Online,Mobile Banking
TXN00857,2024-07-14,C0201,P020,S20,E092,16,5238.87,0.05,79630.82,52286.88,27343.94,Partner,Mobile Banking
TXN00858,2021-08-19,C0494,P029,S10,E108,4,3883.0,0.0,15532.0,7873.6,7658.4,Partner,Mobile Banking
TXN00859,2023-05-21,C0060,P017,S06,E119,8,1291.83,0.15,8784.44,5871.92,2912.52,Phone,Cash
TXN00860,2023-03-27,C0361,P008,S05,E199,12,1766.83,0.15,18021.67,15704.76,2316.91,Partner,Credit
TXN00861,2024-11-08,C0121,P020,S01,E075,20,5238.87,0.05,99538.53,65358.6,34179.93,Phone,Card
TXN00862,2024-02-26,C0396,P026,S11,E067,14,5621.09,0.0,78695.26,52924.06,25771.2,Phone,Credit
TXN00863,2023-06-25,C0218,P011,S13,E067,13,4327.68,0.2,45007.87,43021.68,1986.19,In-Store,Mobile Banking
TXN00864,2022-03-25,C0174,P018,S02,E079,16,4886.72,0.15,66459.39,44186.24,22273.15,Partner,Credit
TXN00865,2021-12-08,C0275,P025,S07,E200,8,6424.47,0.1,46256.18,27462.24,18793.94,In-Store,Mobile Banking
TXN00866,2024-01-11,C0011,P033,S01,E098,5,6236.78,0.1,28065.51,24071.25,3994.26,In-Store,Mobile Banking
TXN00867,2024-02-07,C0033,P028,S02,E133,12,4524.59,0.2,43436.06,30948.84,12487.22,Online,Mobile Banking
TXN00868,2021-11-18,C0430,P002,S18,E102,18,5224.55,0.0,94041.9,50540.4,43501.5,Online,Mobile Banking
TXN00869,2022-11-10,C0212,P001,S07,E142,6,6287.9,0.0,37727.4,29425.92,8301.48,Online,Cash
TXN00870,2021-02-11,C0387,P007,S17,E027,2,918.59,0.2,1469.74,1152.6,317.14,Partner,Credit
TXN00871,2022-08-03,C0155,P027,S01,E059,2,5864.31,0.0,11728.62,6199.48,5529.14,Online,Cash
TXN00872,2021-09-11,C0417,P020,S13,E168,9,5238.87,0.15,40077.36,29411.37,10665.99,Partner,Card
TXN00873,2021-06-23,C0040,P014,S03,E130,9,3738.0,0.2,26913.6,26224.56,689.04,Partner,Cash
TXN00874,2024-01-15,C0310,P015,S05,E025,1,8753.39,0.15,7440.38,4412.88,3027.5,Partner,Card
TXN00875,2022-10-02,C0402,P004,S11,E109,20,5997.31,0.2,95956.96,81842.2,14114.76,In-Store,Mobile Banking
TXN00876,2022-02-20,C0052,P025,S09,E168,9,6424.47,0.05,54929.22,30895.02,24034.2,Partner,Credit
TXN00877,2021-07-10,C0114,P040,S14,E144,10,4962.39,0.05,47142.7,33335.1,13807.6,Phone,Credit
TXN00878,2023-12-29,C0260,P013,S08,E098,10,4453.6,0.15,37855.6,24405.1,13450.5,In-Store,Credit
TXN00879,2024-01-25,C0366,P015,S04,E116,13,8753.39,0.0,113794.07,57367.44,56426.63,Online,Cash
TXN00880,2022-04-21,C0229,P008,S12,E123,13,1766.83,0.2,18375.03,17013.49,1361.54,In-Store,Mobile Banking
TXN00881,2024-07-14,C0500,P012,S03,E025,11,4394.4,0.0,48338.4,29428.3,18910.1,Online,Card
TXN00882,2022-05-27,C0043,P024,S05,E104,16,594.39,0.1,8559.22,5283.04,3276.18,Partner,Card
TXN00883,2023-10-08,C0130,P017,S14,E080,2,1291.83,0.2,2066.93,1467.98,598.95,Phone,Card
TXN00884,2024-11-12,C0290,P007,S20,E105,2,918.59,0.0,1837.18,1152.6,684.58,In-Store,Mobile Banking
TXN00885,2024-02-26,C0407,P020,S16,E140,7,5238.87,0.2,29337.67,22875.51,6462.16,Partner,Mobile Banking
TXN00886,2023-08-03,C0363,P001,S16,E132,8,6287.9,0.0,50303.2,39234.56,11068.64,In-Store,Cash
TXN00887,2021-06-08,C0193,P039,S05,E194,14,3487.32,0.15,41499.11,38335.5,3163.61,In-Store,Card
TXN00888,2021-09-06,C0086,P023,S07,E113,17,3968.65,0.15,57346.99,44837.67,12509.32,In-Store,Cash
TXN00889,2021-12-16,C0321,P004,S17,E125,14,5997.31,0.05,79764.22,57289.54,22474.68,Online,Credit
TXN00890,2022-08-31,C0061,P014,S14,E076,13,3738.0,0.0,48594.0,37879.92,10714.08,Phone,Mobile Banking
TXN00891,2024-02-29,C0333,P012,S06,E037,20,4394.4,0.0,87888.0,53506.0,34382.0,Phone,Card
TXN00892,2023-01-31,C0266,P011,S20,E065,20,4327.68,0.15,73570.56,66187.2,7383.36,Partner,Credit
TXN00893,2021-10-05,C0085,P005,S17,E184,7,4264.87,0.0,29854.09,23120.86,6733.23,Partner,Cash
TXN00894,2022-01-03,C0077,P012,S16,E018,11,4394.4,0.05,45921.48,29428.3,16493.18,In-Store,Mobile Banking
TXN00895,2024-11-22,C0049,P027,S18,E118,7,5864.31,0.0,41050.17,21698.18,19351.99,Phone,Cash
TXN00896,2023-08-18,C0305,P028,S06,E018,2,4524.59,0.1,8144.26,5158.14,2986.12,Phone,Card
TXN00897,2021-01-29,C0476,P005,S07,E071,12,4264.87,0.15,43501.67,39635.76,3865.91,Phone,Credit
TXN00898,2022-09-19,C0189,P009,S20,E197,19,4100.84,0.15,66228.57,43935.22,22293.35,Partner,Mobile Banking
TXN00899,2024-08-06,C0338,P001,S07,E020,18,6287.9,0.1,101863.98,88277.76,13586.22,Online,Cash
TXN00900,2022-01-01,C0135,P017,S19,E027,7,1291.83,0.0,9042.81,5137.93,3904.88,Online,Credit
TXN00901,2024-04-27,C0310,P040,S09,E189,11,4962.39,0.1,49127.66,36668.61,12459.05,Partner,Card
TXN00902,2022-04-20,C0111,P039,S03,E158,6,3487.32,0.0,20923.92,16429.5,4494.42,Online,Card
TXN00903,2021-01-01,C0166,P016,S03,E014,6,3991.25,0.05,22750.12,12116.76,10633.36,Online,Credit
TXN00904,2023-08-25,C0168,P029,S10,E129,14,3883.0,0.15,46207.7,27557.6,18650.1,In-Store,Card
TXN00905,2023-02-12,C0397,P034,S13,E181,18,1866.9,0.05,31923.99,25768.98,6155.01,Partner,Mobile Banking
TXN00906,2023-12-06,C0163,P014,S17,E021,10,3738.0,0.2,29904.0,29138.4,765.6,Online,Card
TXN00907,2021-10-20,C0431,P015,S14,E144,9,8753.39,0.15,66963.43,39715.92,27247.51,Partner,Credit
TXN00908,2021-09-04,C0286,P022,S14,E167,9,5360.57,0.15,41008.36,33767.55,7240.81,Phone,Card
TXN00909,2023-01-19,C0438,P020,S15,E198,1,5238.87,0.2,4191.1,3267.93,923.17,Phone,Credit
TXN00910,2024-02-21,C0449,P001,S07,E098,7,6287.9,0.1,39613.77,34330.24,5283.53,Phone,Card
TXN00911,2023-06-25,C0185,P034,S17,E050,1,1866.9,0.0,1866.9,1431.61,435.29,In-Store,Mobile Banking
TXN00912,2023-01-26,C0469,P028,S09,E129,11,4524.59,0.0,49770.49,28369.77,21400.72,In-Store,Mobile Banking
TXN00913,2022-07-18,C0329,P039,S16,E102,2,3487.32,0.15,5928.44,5476.5,451.94,In-Store,Mobile Banking
TXN00914,2021-04-28,C0498,P002,S19,E008,9,5224.55,0.15,39967.81,25270.2,14697.61,Partner,Credit
TXN00915,2023-08-28,C0384,P033,S18,E027,16,6236.78,0.0,99788.48,77028.0,22760.48,In-Store,Mobile Banking
TXN00916,2024-12-31,C0079,P009,S06,E034,1,4100.84,0.1,3690.76,2312.38,1378.38,In-Store,Credit
TXN00917,2023-06-28,C0327,P017,S02,E081,4,1291.83,0.0,5167.32,2935.96,2231.36,In-Store,Mobile Banking
TXN00918,2024-06-11,C0378,P039,S01,E086,7,3487.32,0.15,20749.55,19167.75,1581.8,Phone,Card
TXN00919,2023-01-21,C0265,P030,S01,E171,19,6329.74,0.15,102225.3,70892.23,31333.07,Partner,Credit
TXN00920,2022-01-31,C0423,P039,S17,E038,2,3487.32,0.0,6974.64,5476.5,1498.14,Phone,Cash
TXN00921,2021-04-02,C0142,P002,S20,E051,6,5224.55,0.05,29779.94,16846.8,12933.14,Partner,Card
TXN00922,2022-07-15,C0288,P008,S12,E031,1,1766.83,0.0,1766.83,1308.73,458.1,Phone,Credit
TXN00923,2024-11-27,C0045,P029,S19,E119,19,3883.0,0.2,59021.6,37399.6,21622.0,In-Store,Cash
TXN00924,2021-06-26,C0096,P002,S11,E152,3,5224.55,0.0,15673.65,8423.4,7250.25,In-Store,Card
TXN00925,2024-07-30,C0192,P014,S15,E021,1,3738.0,0.0,3738.0,2913.84,824.16,Online,Mobile Banking
TXN00926,2021-09-29,C0159,P036,S02,E098,7,565.6,0.15,3365.32,2112.11,1253.21,Phone,Card
TXN00927,2024-03-03,C0162,P010,S14,E058,9,363.83,0.0,3274.47,2521.62,752.85,Online,Mobile Banking
TXN00928,2022-08-28,C0133,P026,S15,E068,7,5621.09,0.0,39347.63,26462.03,12885.6,In-Store,Credit
TXN00929,2023-01-15,C0179,P039,S17,E116,12,3487.32,0.1,37663.06,32859.0,4804.06,Online,Cash
TXN00930,2021-11-15,C0276,P039,S19,E054,19,3487.32,0.05,62946.13,52026.75,10919.38,Partner,Mobile Banking
TXN00931,2022-12-02,C0359,P012,S17,E142,10,4394.4,0.0,43944.0,26753.0,17191.0,Phone,Cash
TXN00932,2022-03-08,C0133,P026,S07,E120,17,5621.09,0.2,76446.82,64264.93,12181.89,Phone,Cash
TXN00933,2024-09-10,C0324,P040,S06,E122,4,4962.39,0.1,17864.6,13334.04,4530.56,Online,Credit
TXN00934,2023-02-02,C0289,P028,S13,E169,19,4524.59,0.0,85967.21,49002.33,36964.88,In-Store,Mobile Banking
TXN00935,2023-01-05,C0446,P013,S01,E041,4,4453.6,0.15,15142.24,9762.04,5380.2,Partner,Credit
TXN00936,2024-08-19,C0463,P031,S04,E048,11,8229.99,0.0,90529.89,50180.46,40349.43,Phone,Mobile Banking
TXN00937,2024-01-25,C0096,P028,S01,E113,6,4524.59,0.05,25790.16,15474.42,10315.74,Partner,Credit
TXN00938,2022-05-14,C0130,P011,S12,E154,13,4327.68,0.05,53446.85,43021.68,10425.17,Phone,Credit
TXN00939,2021-03-24,C0498,P004,S08,E196,13,5997.31,0.0,77965.03,53197.43,24767.6,In-Store,Credit
TXN00940,2022-07-06,C0489,P006,S19,E103,14,2849.93,0.2,31919.22,24356.08,7563.14,In-Store,Card
TXN00941,2022-09-08,C0454,P037,S20,E179,17,5886.49,0.0,100070.33,67320.85,32749.48,Online,Card
TXN00942,2022-11-14,C0404,P040,S02,E024,5,4962.39,0.15,21090.16,16667.55,4422.61,Phone,Card
TXN00943,2023-03-22,C0085,P036,S15,E001,12,565.6,0.05,6447.84,3620.76,2827.08,Online,Card
TXN00944,2022-09-22,C0042,P007,S06,E061,6,918.59,0.0,5511.54,3457.8,2053.74,Online,Credit
TXN00945,2022-05-17,C0079,P036,S18,E199,3,565.6,0.15,1442.28,905.19,537.09,Phone,Cash
TXN00946,2022-12-07,C0052,P013,S16,E141,16,4453.6,0.0,71257.6,39048.16,32209.44,Partner,Card
TXN00947,2023-02-10,C0426,P002,S15,E181,16,5224.55,0.15,71053.88,44924.8,26129.08,Online,Cash
TXN00948,2022-10-14,C0391,P013,S05,E103,13,4453.6,0.0,57896.8,31726.63,26170.17,Phone,Mobile Banking
TXN00949,2023-03-18,C0274,P009,S03,E089,14,4100.84,0.1,51670.58,32373.32,19297.26,Partner,Cash
TXN00950,2021-12-31,C0394,P007,S08,E095,8,918.59,0.1,6613.85,4610.4,2003.45,Phone,Mobile Banking
TXN00951,2021-01-04,C0313,P037,S20,E193,17,5886.49,0.2,80056.26,67320.85,12735.41,Partner,Cash
TXN00952,2023-10-21,C0097,P016,S02,E055,8,3991.25,0.0,31930.0,16155.68,15774.32,Phone,Credit
TXN00953,2023-02-26,C0335,P036,S06,E109,3,565.6,0.0,1696.8,905.19,791.61,Online,Mobile Banking
TXN00954,2024-10-14,C0421,P023,S16,E009,10,3968.65,0.05,37702.17,26375.1,11327.07,Phone,Credit
TXN00955,2023-03-27,C0350,P002,S17,E028,6,5224.55,0.0,31347.3,16846.8,14500.5,Partner,Cash
TXN00956,2021-07-27,C0336,P037,S13,E004,12,5886.49,0.15,60042.2,47520.6,12521.6,Online,Mobile Banking
TXN00957,2023-11-05,C0197,P025,S15,E003,5,6424.47,0.1,28910.12,17163.9,11746.22,Partner,Credit
TXN00958,2021-04-22,C0156,P009,S14,E067,14,4100.84,0.2,45929.41,32373.32,13556.09,In-Store,Credit
TXN00959,2023-08-28,C0365,P028,S11,E137,17,4524.59,0.0,76918.03,43844.19,33073.84,Phone,Cash
TXN00960,2023-12-25,C0389,P014,S13,E173,6,3738.0,0.05,21306.6,17483.04,3823.56,In-Store,Card
TXN00961,2024-12-20,C0303,P016,S09,E051,1,3991.25,0.0,3991.25,2019.46,1971.79,Partner,Credit
TXN00962,2022-07-31,C0021,P008,S04,E126,2,1766.83,0.05,3356.98,2617.46,739.52,Partner,Mobile Banking
TXN00963,2024-11-06,C0190,P036,S09,E109,2,565.6,0.1,1018.08,603.46,414.62,Phone,Mobile Banking
TXN00964,2022-07-02,C0092,P018,S10,E092,1,4886.72,0.1,4398.05,2761.64,1636.41,Partner,Cash
TXN00965,2022-09-02,C0326,P022,S02,E153,15,5360.57,0.0,80408.55,56279.25,24129.3,In-Store,Mobile Banking
TXN00966,2023-03-23,C0128,P034,S06,E022,2,1866.9,0.1,3360.42,2863.22,497.2,In-Store,Card
TXN00967,2023-10-08,C0221,P035,S09,E089,5,2077.43,0.15,8829.08,8431.45,397.63,Partner,Card
TXN00968,2023-07-28,C0021,P027,S03,E084,17,5864.31,0.1,89723.94,52695.58,37028.36,Phone,Cash
TXN00969,2024-07-30,C0416,P036,S04,E098,5,565.6,0.1,2545.2,1508.65,1036.55,In-Store,Mobile Banking
TXN00970,2023-04-01,C0012,P021,S06,E192,10,1024.97,0.05,9737.22,6212.6,3524.62,Phone,Cash
TXN00971,2022-01-28,C0293,P020,S09,E078,14,5238.87,0.0,73344.18,45751.02,27593.16,Online,Cash
TXN00972,2023-08-27,C0111,P020,S14,E071,12,5238.87,0.1,56579.8,39215.16,17364.64,Online,Mobile Banking
TXN00973,2021-04-04,C0310,P023,S13,E047,17,3968.65,0.15,57346.99,44837.67,12509.32,Phone,Mobile Banking
TXN00974,2022-03-01,C0010,P002,S14,E169,1,5224.55,0.05,4963.32,2807.8,2155.52,Online,Mobile Banking
TXN00975,2024-05-11,C0405,P005,S11,E025,9,4264.87,0.05,36464.64,29726.82,6737.82,Online,Card
TXN00976,2022-10-27,C0114,P031,S03,E157,1,8229.99,0.15,6995.49,4561.86,2433.63,Phone,Credit
TXN00977,2024-07-24,C0305,P005,S11,E139,19,4264.87,0.05,76980.9,62756.62,14224.28,Partner,Credit
TXN00978,2022-12-04,C0175,P012,S11,E089,18,4394.4,0.0,79099.2,48155.4,30943.8,Partner,Card
TXN00979,2023-10-19,C0108,P028,S18,E179,15,4524.59,0.2,54295.08,38686.05,15609.03,Online,Credit
TXN00980,2021-03-08,C0339,P013,S19,E021,9,4453.6,0.05,38078.28,21964.59,16113.69,Partner,Mobile Banking
TXN00981,2023-12-21,C0190,P039,S10,E075,3,3487.32,0.0,10461.96,8214.75,2247.21,Phone,Credit
TXN00982,2021-11-16,C0320,P003,S19,E043,15,5554.56,0.0,83318.4,42503.25,40815.15,Phone,Credit
TXN00983,2021-02-17,C0385,P005,S10,E143,14,4264.87,0.2,47766.54,46241.72,1524.82,Partner,Card
TXN00984,2021-09-27,C0194,P006,S20,E032,13,2849.93,0.1,33344.18,22616.36,10727.82,In-Store,Credit
TXN00985,2021-08-15,C0293,P023,S10,E046,7,3968.65,0.0,27780.55,18462.57,9317.98,Online,Credit
TXN00986,2022-12-22,C0385,P022,S07,E108,18,5360.57,0.05,91665.75,67535.1,24130.65,Phone,Mobile Banking
TXN00987,2021-08-05,C0341,P017,S11,E129,12,1291.83,0.15,13176.67,8807.88,4368.79,Partner,Card
TXN00988,2023-08-09,C0147,P005,S15,E041,13,4264.87,0.05,52671.14,42938.74,9732.4,Online,Credit
TXN00989,2023-12-27,C0425,P017,S11,E196,10,1291.83,0.0,12918.3,7339.9,5578.4,Partner,Card
TXN00990,2024-04-03,C0335,P008,S14,E108,4,1766.83,0.05,6713.95,5234.92,1479.03,Partner,Card
TXN00991,2022-04-05,C0071,P009,S20,E159,1,4100.84,0.1,3690.76,2312.38,1378.38,In-Store,Credit
TXN00992,2024-06-02,C0128,P022,S06,E146,1,5360.57,0.0,5360.57,3751.95,1608.62,Partner,Cash
TXN00993,2024-05-16,C0453,P018,S13,E142,12,4886.72,0.0,58640.64,33139.68,25500.96,Online,Card
TXN00994,2022-05-06,C0090,P033,S16,E183,15,6236.78,0.0,93551.7,72213.75,21337.95,Online,Mobile Banking
TXN00995,2021-05-13,C0458,P005,S01,E053,5,4264.87,0.0,21324.35,16514.9,4809.45,Partner,Credit
TXN00996,2024-05-20,C0228,P005,S08,E046,8,4264.87,0.15,29001.12,26423.84,2577.28,Partner,Cash
TXN00997,2022-11-10,C0447,P031,S06,E063,20,8229.99,0.2,131679.84,91237.2,40442.64,Partner,Cash
TXN00998,2021-03-08,C0350,P007,S14,E134,1,918.59,0.15,780.8,576.3,204.5,Partner,Credit
TXN00999,2023-05-05,C0491,P015,S09,E184,3,8753.39,0.2,21008.14,13238.64,7769.5,In-Store,Cash
TXN01000,2021-05-03,C0150,P024,S13,E186,15,594.39,0.05,8470.06,4952.85,3517.21,In-Store,Mobile Banking
TXN01001,2023-11-14,C0323,P026,S15,E110,13,5621.09,0.15,62113.04,49143.77,12969.27,In-Store,Cash
TXN01002,2022-06-22,C0389,P006,S19,E193,5,2849.93,0.2,11399.72,8698.6,2701.12,In-Store,Card
TXN01003,2024-09-06,C0174,P020,S05,E063,12,5238.87,0.05,59723.12,39215.16,20507.96,Partner,Card
TXN01004,2022-11-07,C0329,P038,S03,E118,9,1840.87,0.0,16567.83,10249.29,6318.54,Partner,Card
TXN01005,2022-08-28,C0353,P015,S15,E085,9,8753.39,0.0,78780.51,39715.92,39064.59,Partner,Mobile Banking
TXN01006,2024-05-02,C0019,P034,S05,E038,19,1866.9,0.0,35471.1,27200.59,8270.51,Phone,Cash
TXN01007,2024-02-29,C0186,P003,S10,E079,8,5554.56,0.0,44436.48,22668.4,21768.08,Online,Mobile Banking
TXN01008,2023-06-20,C0345,P011,S10,E040,16,4327.68,0.15,58856.45,52949.76,5906.69,Online,Card
TXN01009,2023-02-26,C0132,P017,S08,E008,20,1291.83,0.0,25836.6,14679.8,11156.8,Online,Mobile Banking
TXN01010,2021-01-25,C0133,P021,S12,E185,5,1024.97,0.1,4612.37,3106.3,1506.07,Partner,Credit
TXN01011,2022-12-06,C0330,P021,S05,E151,20,1024.97,0.0,20499.4,12425.2,8074.2,Phone,Mobile Banking
